id_recurso,data,datetime_captura,datetime_recurso,datetime_update,consorcio,servico,sentido,data_viagem,numero_relatorio_cimu,julgamento,motivo_julgamento,observacao_julgamento,data_julgamento
SMTR202302001210,2023-02-06,2024-01-17 14:00:00,2023-02-06 13:42:22,2023-09-30 17:44:15,Santa Cruz,395,I,2023-01-02,4922,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:15
SMTR202302001238,2023-02-06,2024-01-17 14:00:00,2023-02-06 14:30:28,2023-09-30 17:44:21,Santa Cruz,611,V,2023-01-02,4923,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:21
SMTR202302001211,2023-02-06,2024-01-17 14:00:00,2023-02-06 13:44:20,2023-09-30 17:44:15,Santa Cruz,395,I,2023-01-03,4984,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:15
SMTR202302001212,2023-02-06,2024-01-17 14:00:00,2023-02-06 13:45:31,2023-09-30 17:44:16,Santa Cruz,395,I,2023-01-04,5088,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:16
SMTR202302001213,2023-02-06,2024-01-17 14:00:00,2023-02-06 13:46:51,2023-09-30 17:44:16,Santa Cruz,395,I,2023-01-05,5116,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:16
SMTR202302001215,2023-02-06,2024-01-17 14:00:00,2023-02-06 13:51:45,2023-09-30 17:44:17,Santa Cruz,395,I,2023-01-07,5237,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:17
SMTR202302001217,2023-02-06,2024-01-17 14:00:00,2023-02-06 13:57:44,2023-09-30 17:44:17,Santa Cruz,395,I,2023-01-10,5370,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:17
SMTR202302001221,2023-02-06,2024-01-17 14:00:00,2023-02-06 14:04:26,2023-09-30 17:44:19,Santa Cruz,395,I,2023-01-14,5640,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:19
SMTR202302001243,2023-02-06,2024-01-17 14:00:00,2023-02-06 14:35:06,2023-09-30 17:44:25,Santa Cruz,611,I,2023-01-03,5006,Indeferido,Recurso aberto em duplicidade,,2023-09-30 17:44:25
SMTR202302001214,2023-02-06,2024-01-17 14:00:00,2023-02-06 13:50:30,2023-09-30 17:44:16,Santa Cruz,SR395,I,2023-01-06,5205,Indeferido,Recurso aberto em duplicidade,,2023-09-30 17:44:16
SMTR202302001216,2023-02-06,2024-01-17 14:00:00,2023-02-06 13:56:30,2023-09-30 17:44:17,Santa Cruz,395,I,2023-01-09,5343,Indeferido,Recurso aberto em duplicidade,,2023-09-30 17:44:17
SMTR202302001218,2023-02-06,2024-01-17 14:00:00,2023-02-06 13:59:17,2023-09-30 17:44:18,Santa Cruz,395,I,2023-01-11,5424,Indeferido,Recurso aberto em duplicidade,,2023-09-30 17:44:18
SMTR202302001219,2023-02-06,2024-01-17 14:00:00,2023-02-06 14:00:29,2023-09-30 17:44:18,Santa Cruz,395,I,2023-01-12,5482,Indeferido,Recurso aberto em duplicidade,,2023-09-30 17:44:18
SMTR202302001220,2023-02-06,2024-01-17 14:00:00,2023-02-06 14:02:04,2023-09-30 17:44:19,Santa Cruz,SR395,I,2023-01-13,5625,Indeferido,Recurso aberto em duplicidade,,2023-09-30 17:44:19
SMTR202302001181,2023-02-06,2024-01-17 14:00:00,2023-02-06 13:18:21,2023-09-30 17:44:04,Transcarioca,878,V,2023-01-01,4758,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:04
SMTR202302001190,2023-02-06,2024-01-17 14:00:00,2023-02-06 13:22:41,2023-09-30 17:44:07,Transcarioca,557,V,2023-01-01,4773,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:07
SMTR202302001192,2023-02-06,2024-01-17 14:00:00,2023-02-06 13:27:47,2023-09-30 17:44:08,Transcarioca,315,I,2023-01-02,4912,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:08
SMTR202302001195,2023-02-06,2024-01-17 14:00:00,2023-02-06 13:29:05,2023-09-30 17:44:09,Transcarioca,338,I,2023-01-02,4913,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:09
SMTR202302001201,2023-02-06,2024-01-17 14:00:00,2023-02-06 13:31:25,2023-09-30 17:44:10,Transcarioca,SP343,I,2023-01-02,4915,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:10
SMTR202302001204,2023-02-06,2024-01-17 14:00:00,2023-02-06 13:32:39,2023-09-30 17:44:11,Transcarioca,348,I,2023-01-02,4916,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:11
SMTR202302001205,2023-02-06,2024-01-17 14:00:00,2023-02-06 13:33:39,2023-09-30 17:44:11,Transcarioca,361,I,2023-01-02,4917,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:11
SMTR202302001206,2023-02-06,2024-01-17 14:00:00,2023-02-06 13:34:56,2023-09-30 17:44:12,Transcarioca,380,I,2023-01-02,4918,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:12
SMTR202302001240,2023-02-06,2024-01-17 14:00:00,2023-02-06 14:31:44,2023-09-30 17:44:23,Transcarioca,390,V,2023-01-02,4924,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:23
SMTR202302001245,2023-02-06,2024-01-17 14:00:00,2023-02-06 14:46:00,2023-09-30 17:44:26,Transcarioca,315,I,2023-01-03,4974,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:26
SMTR202302001282,2023-02-06,2024-01-17 14:00:00,2023-02-06 15:40:13,2023-09-30 17:44:36,Transcarioca,338,I,2023-01-03,4975,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:36
SMTR202302001308,2023-02-06,2024-01-17 14:00:00,2023-02-06 16:06:50,2023-09-30 17:44:41,Transcarioca,343,I,2023-01-03,4976,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:41
SMTR202302001339,2023-02-06,2024-01-17 14:00:00,2023-02-06 16:50:24,2023-09-30 17:44:50,Transcarioca,348,I,2023-01-03,4978,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:50
SMTR202302001360,2023-02-06,2024-01-17 14:00:00,2023-02-06 17:14:44,2023-09-30 17:44:57,Transcarioca,361,I,2023-01-03,4979,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:57
SMTR202302001244,2023-02-06,2024-01-17 14:00:00,2023-02-06 14:35:35,2023-09-30 17:44:26,Transcarioca,611,V,2023-01-03,5006,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:26
SMTR202302001242,2023-02-06,2024-01-17 14:00:00,2023-02-06 14:33:57,2023-09-30 17:44:24,Transcarioca,390,V,2023-01-03,5007,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:24
SMTR202302001247,2023-02-06,2024-01-17 14:00:00,2023-02-06 14:48:18,2023-09-30 17:44:28,Transcarioca,315,I,2023-01-05,5106,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:28
SMTR202302001284,2023-02-06,2024-01-17 14:00:00,2023-02-06 15:42:34,2023-09-30 17:44:37,Transcarioca,338,I,2023-01-05,5107,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:37
SMTR202302001310,2023-02-06,2024-01-17 14:00:00,2023-02-06 16:09:02,2023-09-30 17:44:43,Transcarioca,343,I,2023-01-05,5108,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:43
SMTR202302001341,2023-02-06,2024-01-17 14:00:00,2023-02-06 16:53:22,2023-09-30 17:44:52,Transcarioca,348,I,2023-01-05,5110,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:52
SMTR202302001362,2023-02-06,2024-01-17 14:00:00,2023-02-06 17:17:12,2023-09-30 17:44:58,Transcarioca,361,I,2023-01-05,5111,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:58
SMTR202302001248,2023-02-06,2024-01-17 14:00:00,2023-02-06 14:50:05,2023-09-30 17:44:29,Transcarioca,315,I,2023-01-06,5206,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:29
SMTR202302001285,2023-02-06,2024-01-17 14:00:00,2023-02-06 15:43:44,2023-09-30 17:44:37,Transcarioca,338,I,2023-01-06,5207,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:37
SMTR202302001311,2023-02-06,2024-01-17 14:00:00,2023-02-06 16:10:06,2023-09-30 17:44:43,Transcarioca,343,I,2023-01-06,5208,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:43
SMTR202302001342,2023-02-06,2024-01-17 14:00:00,2023-02-06 16:54:37,2023-09-30 17:44:52,Transcarioca,348,I,2023-01-06,5210,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:52
SMTR202302001363,2023-02-06,2024-01-17 14:00:00,2023-02-06 17:18:32,2023-09-30 17:44:59,Transcarioca,361,I,2023-01-06,5211,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:59
SMTR202302001249,2023-02-06,2024-01-17 14:00:00,2023-02-06 14:51:41,2023-09-30 17:44:29,Transcarioca,315,I,2023-01-07,5232,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:29
SMTR202302001312,2023-02-06,2024-01-17 14:00:00,2023-02-06 16:10:50,2023-09-30 17:44:44,Transcarioca,343,I,2023-01-07,5233,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:44
SMTR202302001250,2023-02-06,2024-01-17 14:00:00,2023-02-06 14:56:56,2023-09-30 17:44:30,Transcarioca,315,I,2023-01-08,5244,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:30
SMTR202302001313,2023-02-06,2024-01-17 14:00:00,2023-02-06 16:11:50,2023-09-30 17:44:45,Transcarioca,343,I,2023-01-08,5245,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:45
SMTR202302001251,2023-02-06,2024-01-17 14:00:00,2023-02-06 14:58:46,2023-09-30 17:44:31,Transcarioca,315,I,2023-01-09,5333,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:31
SMTR202302001286,2023-02-06,2024-01-17 14:00:00,2023-02-06 15:45:41,2023-09-30 17:44:38,Transcarioca,338,I,2023-01-09,5334,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:38
SMTR202302001314,2023-02-06,2024-01-17 14:00:00,2023-02-06 16:12:37,2023-09-30 17:44:46,Transcarioca,343,I,2023-01-09,5335,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:46
SMTR202302001343,2023-02-06,2024-01-17 14:00:00,2023-02-06 16:56:06,2023-09-30 17:44:53,Transcarioca,348,I,2023-01-09,5337,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:53
SMTR202302001365,2023-02-06,2024-01-17 14:00:00,2023-02-06 17:19:51,2023-09-30 17:45:00,Transcarioca,361,I,2023-01-09,5338,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:45:00
SMTR202302001252,2023-02-06,2024-01-17 14:00:00,2023-02-06 14:59:57,2023-09-30 17:44:32,Transcarioca,315,I,2023-01-10,5359,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:32
SMTR202302001315,2023-02-06,2024-01-17 14:00:00,2023-02-06 16:13:51,2023-09-30 17:44:46,Transcarioca,343,I,2023-01-10,5361,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:46
SMTR202302001344,2023-02-06,2024-01-17 14:00:00,2023-02-06 16:57:32,2023-09-30 17:44:54,Transcarioca,348,I,2023-01-10,5364,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:54
SMTR202302001366,2023-02-06,2024-01-17 14:00:00,2023-02-06 17:21:03,2023-09-30 17:45:01,Transcarioca,361,I,2023-01-10,5365,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:45:01
SMTR202302001253,2023-02-06,2024-01-17 14:00:00,2023-02-06 15:02:47,2023-09-30 17:44:32,Transcarioca,315,I,2023-01-11,5425,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:32
SMTR202302001288,2023-02-06,2024-01-17 14:00:00,2023-02-06 15:48:32,2023-09-30 17:44:39,Transcarioca,338,I,2023-01-11,5426,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:39
SMTR202302001345,2023-02-06,2024-01-17 14:00:00,2023-02-06 16:58:53,2023-09-30 17:44:54,Transcarioca,348,I,2023-01-11,5429,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:54
SMTR202302001367,2023-02-06,2024-01-17 14:00:00,2023-02-06 17:22:19,2023-09-30 17:38:08,Transcarioca,361,I,2023-01-11,5430,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:38:08
SMTR202302001254,2023-02-06,2024-01-17 14:00:00,2023-02-06 15:04:02,2023-09-30 17:44:33,Transcarioca,315,I,2023-01-12,5483,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:33
SMTR202302001290,2023-02-06,2024-01-17 14:00:00,2023-02-06 15:49:36,2023-09-30 17:44:40,Transcarioca,338,I,2023-01-12,5484,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:40
SMTR202302001317,2023-02-06,2024-01-17 14:00:00,2023-02-06 16:16:13,2023-09-30 17:44:47,Transcarioca,343,I,2023-01-12,5485,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:47
SMTR202302001346,2023-02-06,2024-01-17 14:00:00,2023-02-06 16:59:49,2023-09-30 17:44:55,Transcarioca,348,I,2023-01-12,5487,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:55
SMTR202302001255,2023-02-06,2024-01-17 14:00:00,2023-02-06 15:12:12,2023-09-30 17:44:34,Transcarioca,315,I,2023-01-13,5614,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:34
SMTR202302001292,2023-02-06,2024-01-17 14:00:00,2023-02-06 15:50:33,2023-09-30 17:44:41,Transcarioca,338,I,2023-01-13,5615,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:41
SMTR202302001318,2023-02-06,2024-01-17 14:00:00,2023-02-06 16:17:34,2023-09-30 17:44:48,Transcarioca,343,I,2023-01-13,5616,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:48
SMTR202302001347,2023-02-06,2024-01-17 14:00:00,2023-02-06 17:00:59,2023-09-30 17:44:56,Transcarioca,348,I,2023-01-13,5619,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:56
SMTR202302001369,2023-02-06,2024-01-17 14:00:00,2023-02-06 17:24:55,2023-09-30 17:38:09,Transcarioca,361,I,2023-01-13,5620,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:38:09
SMTR202302001256,2023-02-06,2024-01-17 14:00:00,2023-02-06 15:15:57,2023-09-30 17:44:34,Transcarioca,315,I,2023-01-14,5635,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:34
SMTR202302001319,2023-02-06,2024-01-17 14:00:00,2023-02-06 16:19:00,2023-09-30 17:44:48,Transcarioca,343,I,2023-01-14,5636,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:48
SMTR202302001257,2023-02-06,2024-01-17 14:00:00,2023-02-06 15:17:25,2023-09-30 17:44:35,Transcarioca,315,I,2023-01-15,5644,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:35
SMTR202302001320,2023-02-06,2024-01-17 14:00:00,2023-02-06 16:20:00,2023-09-30 17:44:49,Transcarioca,343,I,2023-01-15,5645,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,,2023-09-30 17:44:49
